_H:	$word	$phones
_D:	"aggrandisement"	"uh.'g_r_aa_n.d_i_z.m_uh_n_t%a"
_D:	"aggrandize"	"uh.'g_r_aa_n.d_ah_i_z%b"
_D:	"aggrandizement"	"uh.'g_r_aa_n.d_i_z.m_uh_n_t%a"
_D:	"aggravate"	"'aa_g.r_uh.~v_e_i_t%b"
_D:	"aggravation"	"~aa_g.r_uh.'v_e_i.sh_uh_n%a"
_D:	"aggregate"	"'aa_g.r_i.g_uh_t%a"
_D:	"aggregated"	"aa.'g_r_i.g_e_i.t_i_d%bc"
_D:	"aggregately"	"'aa.g_r_i.g_uh_t.l_i%dc"
_D:	"aggregating"	"'aa.g_r_i.g_e_i.t_i_ng%cb"
_D:	"aggregation"	"~aa_g.r_i.'g_e_i.sh_uh_n%a"
_D:	"aggregatively"	"'aa.g_r_i.g_e_i.t_i_v.l_i%d"
_D:	"aggregatory"	"~aa_g.r_i.'g_e_i.t_uh_r.i%c"
_D:	"aggress"	"uh.'g_r_e_s%b"
_D:	"aggression"	"uh.'g_r_e_sh.uh_n%a"
_D:	"aggressive"	"uh.'g_r_e_s.i_v%c"
_D:	"aggressively"	"uh.'g_r_e_s.i_v.l_i%d"
_D:	"aggressor"	"uh.'g_r_e_s.uh_r%a"
_D:	"aggrieve"	"uh.'g_r_ee_v%b"
_D:	"aggrieved"	"uh.'g_r_ee_v_d%b"
_D:	"aggrievedly"	"uh.'g_r_ee.v_i_d.l_i%d"
_D:	"aggrievedness"	"uh.'g_r_ee_v_uh_d.n_e_s%a"
_D:	"agha"	"'ar.g_uh%a"
_D:	"aghast"	"uh.'g_aa_s_t%c"
_D:	"agilawood"	"'aa_g.uh.l_uh.~w_u_d%a"
_D:	"agile"	"'aa_j.ah_i_l%c"
_D:	"agilely"	"'aa_j.ah_i.l.l_i%d"
_D:	"agileness"	"'aa_j.ah_i_l.n_e_s%a"
_D:	"agility"	"uh.'j_i_l.i.t_i%a"
_D:	"agio"	"'aa_j.i.~uh_uu%a"
_D:	"agiotage"	"'aa_j.i.uh.t_i_j%a"
_D:	"agist"	"uh.'j_i_s_t%b"
_D:	"agister"	"uh.'j_i_s.t_uh_r%a"
_D:	"agistment"	"uh.'j_i_s_t.m_uh_n_t%a"
_D:	"agitable"	"'aa_j.i.t_uh.b_uh_l%c"
_D:	"agitate"	"'aa_j.i.~t_e_i_t%b"
_D:	"agitatedly"	"'aa.j_i.t_e_i.t_i_d.l_i%d"
_D:	"agitation"	"~aa_j.i.'t_e_i.sh_uh_n%a"
_D:	"agitato"	"~aa_j.i.'t_ar.t_uh_uu%c"
_D:	"agitator"	"'aa_j.i.~t_e_i.t_uh_r%a"
_D:	"agitatorial"	"~aa_j.i.t_uh.'t_aw_r.i.uh_l%c"
_D:	"agitprop"	"'aa_j.i_t.~p_r_o_p%ac"
_D:	"agleam"	"uh.'g_l_ee_m%c"
_D:	"aglet"	"'aa_g.l_i_t%a"
_D:	"agley"	"uh.'g_l_i%d"
_D:	"aglimmer"	"uh.'g_l_i_m.uh_r%c"
_D:	"aglint"	"uh.'g_l_i_n_t%c"
_D:	"aglisten"	"uh.'g_l_i_s.uh_n%c"
_D:	"aglitter"	"uh.'g_l_i_t.uh_r%c"
_D:	"aglossia"	"e_i.'g_l_o.s_ee.uh%a"
_D:	"aglow"	"uh.g_l_uh_uu%c"
_D:	"aglucon"	"e_i.'g_l_uu.k_o_n%a"
_D:	"aglucone"	"e_i.'g_l_uu.k_uh_uu_n%j"
_D:	"agly"	"uh.'g_l_i%d"
_D:	"aglycon"	"uh.'g_l_ah_i.k_o_n%a"
_D:	"aglycone"	"uh.'g_l_ah_i.k_uh_uu_n%j"
_D:	"agma"	"'aa_g.m_uh%a"
_D:	"agminate"	"'aa_g.m_i.n_e_i_t%c"
_D:	"agnail"	"'aa_g.~n_e_i_l%a"
_D:	"agnate"	"'aa_g.n_e_i_t%ac"
_D:	"agnathous"	"'aa_g.n_uh.th_uh_s%c"
_D:	"agnation"	"aa_g.'n_e_i.sh_uh_n%a"
_D:	"agneaux"	"aa.'n_y_uh_uu%j"
_D:	"agnel"	"aa.'n_y_e_l%a"
_D:	"agnes"	"'aa_g.n_i_z%a"
_D:	"agnew"	"'aa_g.n_y_uu%a"
_D:	"agnize"	"aa_g.'n_ah_i_z%b"
_D:	"agnoiology"	"~aa_g.n_o_i.'o_l.uh.j_i%a"
_D:	"agnomen"	"aa_g.'n_uh_uu.m_uh_n%a"
_D:	"agnominal"	"aa_g.'n_o_m.uh.n_uh_l%c"
_D:	"agnosia"	"aa_g.'n_uh_uu.zh_uh%a"
_D:	"agnostic"	"aa_g.'n_o_s.t_i_k%ac"
_D:	"agnosticism"	"aa_g.'n_o_s.t_i.~s_i_z.uh_m%a"
_D:	"ago"	"uh.'g_uh_uu%cd"
_D:	"agog"	"uh.'g_o_g%cd"
_D:	"agogics"	"uh.'g_o_j.i_k_s%a"
_D:	"agon"	"'uh_g.o_n%a"
_D:	"agonal"	"'aa_g.uh.n_uh_l%c"
_D:	"agone"	"uh.'g_o_n%dc"
_D:	"agones"	"uh.'g_uh_uu.n_ee_z%j"
_D:	"agonic"	"uh.'g_o_n.i_k%c"
_D:	"agonise"	"'aa_g.uh.~n_ah_i_z%b"
_D:	"agonist"	"'aa_g.uh.n_i_s_t%a"
_D:	"agonistic"	"~aa_g.uh.'n_i_s.t_i_k%c"
_D:	"agonistically"	"aa.g_uh.n_i.s_t_i.'k_uh.l_i%d"
_D:	"agonize"	"'aa_g.uh.~n_ah_i_z%b"
_D:	"agonized"	"'aa_g.uh.~n_ah_i_z_d%b"
_D:	"agonizedly"	"'aa_g.uh.~n_ah_i.z_i_d.l_i%d"
_D:	"agonizing"	"'aa_g.uh.~n_ah_i.z_i_ng%c"
_D:	"agonizingly"	"'aa_g.uh.~n_ah_i.z_i_ng.l_i%d"
_D:	"agony"	"'aa_g.uh.n_i%a"
_D:	"agora"	"'aa_g.uh_r.uh%a"
_D:	"agoraphobia"	"~aa_g.uh_r.uh.'f_uh_uu.b_i.uh%a"
_D:	"agoraphobic"	"aa.g_uh.r_uh.'f_uh_uu.b_i_k%c"
_D:	"agoroth"	"'aa.g_uh_r.o_th%j"
_D:	"agoura"	"aa.'g_uu.r_uh%j"
_D:	"agouta"	"uh.'g_uu.t_uh%a"
_D:	"agouti"	"uh.'g_uu.t_i%a"
_D:	"agouty"	"uh.'g_uu.t_i%a"
_D:	"agrafe"	"uh.'g_r_aa_f%j"
_D:	"agrammatism"	"e_i.'g_r_aa_m.uh.~t_i_z.uh_m%a"
_D:	"agrammatologia"	"uh.~g_r_aa_m.uh.'t_uh_l_uh_uu.j_i.uh%j"
_D:	"agranulocytosis"	"uh.~g_r_aa_n.y_uh.l_uh_uu.s_ah_i.'t_uh_uu.s_i_s%a"
_D:	"agrapha"	"'aa_g.r_uh.f_uh%a"
_D:	"agraphia"	"e_i.'g_r_aa_f.i.uh%a"
_D:	"agrarian"	"uh.'g_r_e_uh_r.i.uh_n%ca"
_D:	"agrarianly"	"uh.'g_r_e_uh_r.i.uh_n.l_i%d"
_D:	"agravic"	"uh.'g_r_aa_v.i_k%c"
_D:	"agree"	"uh.'g_r_i%b"
_D:	"agreeable"	"uh.'g_r_ee.uh.b_uh_l%c"
_D:	"agreeably"	"uh.'g_r_ee_uh.b_l_i%d"
_D:	"agreed"	"uh.'g_r_ee_d%bc"
_D:	"agreement"	"uh.'g_r_ee.m_uh_n_t%a"
_D:	"agrestic"	"uh.'g_r_e_s.t_i_k%c"
_D:	"agribusiness"	"'aa_g.r_i.~b_i_z.n_i_s%a"
_D:	"agricultural"	"aa.g_r_i.'k_a_l.ch_uh.r_uh_l%c"
_D:	"agriculturalist"	"~aa_g.r_i.'k_a_l.ch_uh_r.uh.l_i_s_t%j"
_D:	"agriculturally"	"aa.g_r_i.'k_a_l_ch.uh.r_uh.l_i%d"
_D:	"agriculture"	"'aa.g_r_i.k_uh_l.ch_uh_r%a"
_D:	"agriculturist"	"~aa_g.r_i.'k_a_l.ch_uh_r.i_s_t%a"
_D:	"agrimony"	"'aa_g.r_i.~m_uh.n_i%a"
_D:	"agriological"	"~aa_g.r_i.uh.'l_o_j.i.k_uh_l%c"
_D:	"agriology"	"~aa_g.r_i.'o_l.uh.j_i%a"
_D:	"agrobiologic"	"~aa_g.r_uh_uu.~b_ah_i.uh.'l_o_j.i_k%c"
_D:	"agrobiology"	"~aa_g.r_uh_uu.b_ah_i.'o_l.uh.j_i%a"
_D:	"agrologic"	"~aa_g.r_uh.'l_o_j.i_k%c"
_D:	"agrology"	"uh.'g_r_o_l.uh.j_i%a"
_D:	"agromania"	"~aa_g.r_uh.'m_e_i.n_i.uh%a"
_D:	"agronomic"	"~aa_g.r_uh.'n_o_m.i_k%c"
_D:	"agronomically"	"aa.g_r_uh.'n_o.m_i.k_uh.l_i%d"
_D:	"agronomics"	"~aa_g.r_uh.'n_o_m.i_k_s%a"
_D:	"agronomy"	"uh.'g_r_o_n.uh.m_i%a"
_D:	"agrostographic"	"uh.~g_r_o_s.t_uh.'g_r_aa_f.i_k%c"
_D:	"agrostography"	"~aa_g.r_uh.'s_t_o_g.r_uh.f_i%a"
_D:	"agrostologic"	"uh.~g_r_o_s.'t_uh_l_o_j.i_k%c"
_D:	"agrostology"	"~aa_g.r_uh.'s_t_o_l.uh.j_i%a"
_D:	"aground"	"uh.'g_r_ah_uu_n_d%dc"
_D:	"ague"	"'e_i.g_y_uu%a"
_D:	"aguish"	"'e_i.g_y_u.i_sh%c"
_D:	"aguishly"	"'e_i.g_y_u.i_sh.l_i%d"
_D:	"agujon"	"~ar.g_uu.'h_o_n%a"
_D:	"agura"	"ar.'g_u_r.uh%a"
_D:	"aguroth"	"ar.'g_u_r.o_th%j"
_D:	"ah"	"ar_ar%i"
_D:	"aha"	"ar.'h_ar_ar%i"
_D:	"ahab"	"'e_i.hv_aa_b%ca"
_D:	"ahankara"	"uh.h_a_ng.'k_ar_r.uh%a"
_D:	"ahchoo"	"ar.'ch_uu_uu%i"
_D:	"ahead"	"uh.'h_e_d%d"
_D:	"ahem"	"uh.'h_e_m%i"
_D:	"ahern"	"'e_i.hv_uh_r_n%ca"
_D:	"ahimsa"	"uh.'h_i_m.s_ar%a"
_D:	"ahistoric"	"~e_i.h_i.'s_t_o_r.i_k%c"
_D:	"ahold"	"uh.'h_uh_uu_ll_d%ad"
_D:	"aholt"	"uh.'h_o_ll_t%a"
_D:	"ahorse"	"uh.'h_aw_r_s%cd"
_D:	"ahoy"	"uh.'h_o_i%i"
_D:	"ahu"	"'ar.h_uu%a"
_D:	"ahuehuete"	"~ar.h_w_ee.'h_w_e_i.t_i%a"
_D:	"ahull"	"uh.'h_a_l%c"
_D:	"ahungered"	"uh.'h_a_ng.g_uh_r_d%c"
_D:	"ai"	"'ah_i%ia"
_D:	"aiblins"	"'e_i.b_l_i_n_z%d"
_D:	"aid"	"'e_i_d%ba"
_D:	"aida"	"'e_i.d_uh%ca"
_D:	"aidan"	"'e_i.d_uh_n%ca"
_D:	"aide"	"'e_i_d%a"
_D:	"aiglet"	"'e_i.g_l_i_t%a"
_D:	"aigrette"	"'e_i.g_r_e_t%a"
_D:	"aiguille"	"e_i.'g_w_ee_l%a"
_D:	"aiguillette"	"~e_i.g_w_i.'l_e_t%a"
_D:	"aiken"	"'e_i.k_uh_n%a"
_D:	"aikido"	"'ah_i.k_ee.d_aw%a"
_D:	"aikins"	"'e_i.k_i_n_z%ca"
_D:	"aikuchi"	"'ah_i.k_uu.'ch_i%a"
_D:	"ail"	"'e_i_l%b"
_D:	"ailanthus"	"e_i.'l_aa_n.th_uh_s%a"
_D:	"aileen"	"'e_i.l_ee_n%ca"
_D:	"aileron"	"'e_i.l_uh.~r_o_n%a"
_D:	"ailette"	"e_i.'l_e_t%a"
_D:	"ailing"	"'e_i.l_i_ng%c"
_D:	"ailment"	"'e_i_l.m_uh_n_t%a"
_D:	"ailsa"	"'e_i_l.s_uh%ca"
_D:	"ailurophile"	"ah_i.'l_y_u_r.uh_uu.~f_ah_i_l%a"
_D:	"ailurophilia"	"ah_i.~l_y_u_r.uh_uu.'f_i_l.i.uh%a"
_D:	"ailurophilic"	"ah_i.~l_y_u_r.uh_uu.'f_i_l.i_k%c"
_D:	"ailurophobe"	"ah_i.'l_y_u_r.uh_uu.~f_uh_uu_b%a"
_D:	"ailurophobia"	"ah_i.~l_y_u_r.uh_uu.'f_uh_uu.b_ee.uh%a"
_D:	"aim"	"'e_i_m%ba"
_D:	"aimee"	"'e_i.m_i%ca"
_D:	"aimless"	"'e_i_m.l_uh_s%c"
_D:	"aimlessly"	"'e_i_m.l_uh_s.l_i%d"
_D:	"aimlessness"	"'e_i_m.l_uh_s.n_e_s%a"
_D:	"ain"	"'e_i_n%c"
_D:	"ainsley"	"'e_i_n_z.l_i%ca"
_D:	"ain't"	"e_i_n_t%a"
_D:	"air"	"'e_r%acdb"
_D:	"airbag"	"'e_r.b_aa_g%j"
_D:	"airbase"	"'e_r.b_e_i_s%j"
_D:	"airbelt"	"'e_r.b_e_ll_t%j"
_D:	"airbill"	"'e_r.~b_i_l%a"
_D:	"airborne"	"'e_r.~b_aw_r_n%c"
_D:	"airbrasive"	"'e_r.~b_r_e_i.s_i_v%ac"
_D:	"airbrush"	"'e_r.~b_r_a_sh%a"
_D:	"airburst"	"'e_r.~b_er_r_s_t%a"
_D:	"airconditioner"	"'e_uh_r.k_uh_n.d_i.sh_uh.n_uh_r%ca"
_D:	"airconditioning"	"'e_uh_r.k_uh_n.d_i.sh_uh.n_i_ng%cb"
_D:	"aircooled"	"'e_uh_r.k_uu_ll_d%j"
_D:	"aircraft"	"'e_r.~k_r_aa_f_t%j"
_D:	"aircraftman"	"'e_r.~k_r_aa_f_t.m_uh_n%a"
_D:	"aircraftsman"	"'e_r.~k_r_aa_f_t_s.m_uh_n%a"
_D:	"aircraftswoman"	"'e_r.~k_r_aa_f_t_s.~w_u_m.uh_n%a"
_D:	"aircrew"	"'e_r.~k_r_uu%a"
_D:	"aircrewman"	"'e_r.~k_r_uu.m_uh_n%a"
_D:	"airdrome"	"'e_r.~d_r_uh_uu_m%a"
_D:	"airdrop"	"'e_r.~d_r_o_p%ba"
_D:	"airfare"	"'e_uh_r.f_e_uh_r%a"
_D:	"airfield"	"'e_r.~f_ee_ll_d%a"
_D:	"airflow"	"'e_r.~f_l_uh_uu%a"
_D:	"airfoil"	"'e_r.~f_o_i_l%a"
_D:	"airframe"	"'e_r.~f_r_e_i_m%a"
_D:	"airglow"	"'e_r.~g_l_uh_uu%a"
_D:	"airgraph"	"'e_r.~g_r_aa_f%ab"
_D:	"airhead"	"'e_r.~h_e_d%a"
_D:	"airier"	"'e_uh.r_i_uh_r%c"
_D:	"airily"	"'e_uh_r.i.l_i%d"
_D:	"airing"	"'e_uh_r.i_ng%a"
_D:	"airless"	"'e_r.l_uh_s%c"
_D:	"airlia"	"'e_uh_r.l_i_uh%ca"
_D:	"airlift"	"'e_r.~l_i_f_t%ab"
_D:	"airlight"	"'e_r.~l_ah_i_t%a"
_D:	"airlike"	"'e_r.~l_ah_i_k%c"
_D:	"airline"	"'e_r.~l_ah_i_n%a"
_D:	"airliner"	"'e_r.~l_ah_i.n_uh_r%a"
_D:	"airman"	"'e_r.m_uh_n%a"
_D:	"airpark"	"'e_uh_r.p_ar_r_k%a"
_D:	"airplane"	"'e_r.~p_l_e_i_n%a"
_D:	"airport"	"'e_r.p_aw_r_t%a"
_D:	"airproof"	"'e_r.~p_r_uu_f%cb"
_D:	"airscrew"	"'e_r.~s_k_r_uu%a"
_D:	"airship"	"'e_r.~sh_i_p%a"
_D:	"airsick"	"'e_r.~s_i_k%c"
_D:	"airsickness"	"'e_r.~s_i_k.n_e_s%a"
_D:	"airspeed"	"'e_r.~s_p_ee_d%a"
_D:	"airstrip"	"'e_r.~s_t_r_i_p%a"
_D:	"airt"	"'e_r_t%ab"
_D:	"airth"	"'e_r_th%j"
_D:	"airtight"	"'e_r.~t_ah_i_t%c"
_D:	"airtightly"	"'e_r.~t_ah_i_t.l_i%d"
_D:	"airtightness"	"'e_r.~t_ah_i_t.n_e_s%a"
_D:	"airwash"	"'e_r.~w_o_sh%ba"
_D:	"airwaves"	"'e_r.~w_e_i_v_z%j"
_D:	"airway"	"'e_r.~w_e_i%a"
_D:	"airwoman"	"'e_r.~w_u_m.uh_n%a"
_D:	"airworthy"	"'e_r.~w_er_r.dh_i%c"
_D:	"airy"	"'e_uh_r.i%c"
_D:	"airyfairy"	"'e_uh_r_i.f_e_uh.r_i%ac"
_D:	"aisle"	"'ah_i_l%a"
_D:	"aislinn"	"'e_i_z.l_i_n%ca"
_D:	"ait"	"'e_i_t%a"
_D:	"aitch"	"'e_i_ch%a"
_D:	"ajar"	"uh.'j_ar_r%cd"
_D:	"ajax"	"'e_i.j_aa_k_s%a"
_D:	"ajee"	"uh.'j_i%d"
_D:	"ajiva"	"uh.'j_ee.v_uh%a"
_D:	"ajmer"	"uh_j.'m_e_uh_r%j"
_D:	"akala"	"uh.'k_ar.l_uh%a"
_D:	"akasha"	"uh.'k_aa.sh_uh%a"
_D:	"ake"	"'e_i_k%ba"
_D:	"akeake"	"~ar.k_ee.'ar.k_i%a"
_D:	"akebi"	"'aa_k.uh.b_i%a"
_D:	"akee"	"uh.'k_i%a"
_D:	"akela"	"uh.'k_ee.l_uh%a"
_D:	"akene"	"e_i.'k_ee_n%j"
_D:	"akers"	"'e_i.k_uh_r_z%a"
_D:	"aketon"	"'aa_k.t_uh_n%a"
_D:	"akimbo"	"uh.'k_i_m.b_uh_uu%cd"
_D:	"akin"	"uh.'k_i_n%c"
_D:	"akinesia"	"~e_i.k_i.'n_ee.zh_uh%a"
_D:	"akinete"	"~aa_k.uh.'n_ee_t%a"
_D:	"akinetic"	"~e_i.k_i.'n_e_t.i_k%c"
_D:	"akroter"	"'aa_k.r_uh.t_uh_r%a"
_D:	"akroterion"	"~aa_k.r_uh.'t_ee_r.i.uh_n%a"
_D:	"aksel"	"'aa_k.s_uh_l%ca"
_D:	"al"	"'aa_l%a"
_D:	"ala"	"'e_i.l_uh%a"
_D:	"alabama"	"aa.l_uh.'b_aa.m_uh%a"
_D:	"alabamian"	"aa.l_uh.'b_aa.m_i_uh_n%c"
_D:	"alabamine"	"~aa_l.uh.'b_aa_m.ee_n%a"
_D:	"alabandite"	"~aa_l.uh.'b_aa_n.d_ah_i_t%a"
_D:	"alabaster"	"'aa_l.uh.~b_aa_s.t_uh_r%ac"
_D:	"alabastos"	"~aa_l.uh.'b_aa_s.t_o_s%a"
_D:	"alabastrine"	"~aa_l.uh.'b_aa_s.t_r_i_n%j"
_D:	"alabastron"	"~aa_l.uh.'b_aa_s.t_r_o_n%a"
_D:	"alabastrum"	"~aa_l.uh.'b_aa_s.t_r_uh_m%a"
_D:	"alack"	"uh.'l_aa_k%i"
_D:	"alacrity"	"uh.'l_aa_k.r_i.t_i%a"
_D:	"alae"	"'e_i.l_i%a"
_D:	"alain"	"'aa.l_e_i_n%ca"
_D:	"alaine"	"'aa.l_e_i_n%ca"
_D:	"alalia"	"uh.'l_e_i.l_i.uh%a"
_D:	"alamar"	"'aa.l_uh.m_ar_r%j"
_D:	"alameda"	"~aa_l.uh.'m_e_i.d_uh%a"
_D:	"alamiqui"	"~aa_l.uh.m_uh.'k_i%a"
_D:	"alamo"	"'aa_l.uh.~m_uh_uu%a"
_D:	"alamos"	"'aa_l.uh.m_o_s%a"
_D:	"alan"	"'aa_l.uh_n%a"
_D:	"alana"	"aa.'l_aa.n_uh%ca"
_D:	"alanine"	"'aa_l.uh.~n_ee_n%a"
_D:	"alapa"	"uh.'l_aa_p.uh%a"
_D:	"alar"	"'e_i.l_ar_r%c"
_D:	"alaric"	"'aa.l_uh.r_i_k%j"
_D:	"alarice"	"'aa.l_uh.r_i_s%ca"
_D:	"alarick"	"'aa.l_uh.r_i_k%ca"
_D:	"alarm"	"uh.'l_ar_r_m%ab"
_D:	"alarmbell"	"uh.'l_ar_r_m.b_e_l%j"
_D:	"alarmedly"	"uh.'l_ar_r.m_i_d.l_i%d"
_D:	"alarmist"	"uh.'l_ar_r.m_i_s_t%ac"
_D:	"alarum"	"uh.'l_ar_r.uh_m%a"
_D:	"alary"	"'e_i.l_uh.r_i%c"
_D:	"alas"	"uh.'l_aa_s%i"
_D:	"alaska"	"uh.'l_aa_s.k_uh%a"
_D:	"alastair"	"'aa.l_uh.s_t_e_uh_r%ca"
_D:	"alastrim"	"'aa_l.uh.s_t_r_i_m%a"
_D:	"alate"	"'e_i.l_e_i_t%c"
_D:	"alayne"	"'aa.l_e_i_n%ca"
_D:	"alb"	"'aa_ll_b%a"
_D:	"alba"	"'aa_l.b_uh%a"
_D:	"albacete"	"'aa_l.b_uh.s_e_i_t.i%j"
_D:	"albacore"	"'aa_l.b_uh.~k_aw_r%a"
_D:	"alban"	"'aa_l.b_uh_n%ca"
_D:	"albania"	"aa_l.'b_e_i.n_i_uh%a"
_D:	"albanian"	"aa_l.'b_e_i.n_i_uh_n%c"
_D:	"albany"	"'o_l.b_uh.n_i%a"
_D:	"albarello"	"~aa_l.b_uh.'r_e_l.uh_uu%a"
_D:	"albarium"	"aa_l.'b_e_r.i.uh_m%a"
_D:	"albata"	"aa_l.'b_e_i.t_uh%a"
_D:	"albatross"	"'aa_l.b_uh.~t_r_o_s%a"
_D:	"albedo"	"aa_l.'b_ee.d_uh_uu%a"
_D:	"albedometer"	"~aa_l.b_i.'d_o_m.i.t_uh_r%a"
_D:	"albeit"	"aw_l.'b_ee.i_t%h"
_D:	"alben"	"'aa_l.b_uh_n%ca"
_D:	"albergo"	"aa_l.'b_e_r.g_uh_uu%a"
_D:	"alberich"	"'o_l.b_e.r_i_ch%a"
_D:	"albern"	"'aa_l.b_uh_r_n%ca"
_D:	"albert"	"'aa_l.b_uh_r_t%a"
_D:	"alberta"	"aa_l.'b_er_r.t_uh%a"
_D:	"albertite"	"'aa_l.b_uh_r.~t_ah_i_t%a"
_D:	"albertype"	"'aa_l.b_uh_r.~t_ah_i_p%a"
_D:	"albescent"	"aa_l.'b_e_s.uh_n_t%c"
_D:	"albin"	"'aa_l.b_i_n%ca"
_D:	"albinal"	"'aa_l.b_ah_i.n_uh_l%j"
_D:	"albinia"	"aa_l.'b_i.n_i_uh%ca"
_D:	"albinism"	"'aa_l.b_i.~n_i_z.uh_m%a"
_D:	"albinistic"	"aa_l.b_i.'n_i.s_t_i_k%c"
_D:	"albino"	"aa_l.'b_ah_i.n_uh_uu%a"
_D:	"albinotic"	"aa_l.b_i.'n_o.t_i_k%c"
_D:	"albion"	"'aa_l.b_i_uh_n%ca"
_D:	"albipunctatus"	"aa_l.b_i.p_a_ng_k.'t_ar_t.uh_s%c"
_D:	"albite"	"'aa_l.b_ah_i_t%a"
_D:	"albitic"	"aa_l.'b_i_t.i_k%c"
_D:	"albronze"	"'aa_l.~b_r_o_n_z%a"
_D:	"album"	"'aa_l.b_uh_m%a"
_D:	"albumen"	"'aa_l.b_y_uh.m_uh_n%a"
_D:	"albumin"	"'aa_l.b_y_uh.m_i_n%a"
_D:	"albuminate"	"aa_l.'b_y_uu.m_i.~n_e_i_t%a"
_D:	"albuminise"	"aa_l.'b_y_uu.m_i.~n_ah_i_z%b"
_D:	"albuminize"	"aa_l.'b_y_uu.m_i.~n_ah_i_z%b"
_D:	"albuminoid"	"aa_l.'b_y_uu.m_i.~n_o_i_d%ac"
_D:	"albuminose"	"aa_l.'b_y_uu.m_i.~n_uh_uu_s%j"
_D:	"albuminous"	"aa_l.'b_y_uu.m_i.n_uh_s%c"
_D:	"albuminuria"	"aa_l.~b_y_uu.m_i.'n_y_uu_r_i.uh%a"
_D:	"albuminuric"	"aa_l.b_y_uu.m_i.'n_y_u.r_i_k%c"
_D:	"albumose"	"'aa_l.b_y_uh.~m_uh_uu_s%a"
_D:	"albuquerque"	"'aa_l.b_uh.k_uh_r.k_i%a"
_D:	"alburnum"	"aa_l.'b_er_r.n_uh_m%a"
_D:	"alcade"	"aa_l.'k_e_i_d%j"
_D:	"alcahest"	"'aa_l.k_uh.~h_e_s_t%a"
_D:	"alcaic"	"'aa_l.k_e_i_i_k%j"
_D:	"alcaide"	"aa_l.'k_ah_i.d_e%a"
_D:	"alcalde"	"aa_l.'k_aa_l.d_e%a"
_D:	"alcaligenes"	"~aa_l.k_uh.'l_i_j.uh.~n_ee_z%j"
_D:	"alcapton"	"aa_l.'k_aa_p.t_o_n%a"
_D:	"alcaptonuria"	"aa_l.~k_aa_p.t_uh.'n_y_u_r.i.uh%a"
_D:	"alcayde"	"aa_l.'k_ah_i.d_i%a"
_D:	"alchemic"	"aa_l.'k_e.m_i_k%c"
_D:	"alchemically"	"aa_l.'k_e.m_i.k_uh.l_i%d"
_D:	"alchemise"	"'aa_l.k_uh.~m_ah_i_z%b"
_D:	"alchemist"	"'aa_l.k_uh.m_i_s_t%a"
_D:	"alchemistic"	"~aa_l.k_uh.'m_i_s.t_i_k%j"
_D:	"alchemize"	"'aa_l.k_uh.~m_ah_i_z%b"
_D:	"alchemy"	"'aa_l.k_uh.m_i%a"
_D:	"alcheringa"	"~aa_l.ch_uh.'r_i_ng.g_uh%a"
_D:	"alcid"	"'aa_l.s_i_d%ca"
_D:	"alcidine"	"'aa_l.s_i.~d_ah_i_n%j"
_D:	"alcina"	"aa_l.'s_ee.n_uh%ca"
_D:	"alclad"	"'aa_l.k_l_aa_d%c"
_D:	"alcohol"	"'aa_l.k_uh.~h_o_l%a"
_D:	"alcoholate"	"'aa_l.k_uh.h_o.~l_e_i_t%a"
_D:	"alcoholic"	"~aa_l.k_uh.'h_o.l_i_k%ca"
_D:	"alcoholically"	"aa_l.k_o.'h_o.l_i.k_uh.l_i%d"
_D:	"alcoholicity"	"~aa_l.k_uh.h_o.'l_i_s.i.t_i%a"
_D:	"alcoholise"	"'aa_l.k_uh.h_o.~l_ah_i_z%b"
_D:	"alcoholism"	"'aa_l.k_uh.h_o.~l_i_z.uh_m%a"
_D:	"alcoholize"	"'aa_l.k_uh.h_o.~l_ah_i_z%b"
_D:	"alcoholometer"	"~aa_l.k_uh.h_o.'l_o_m.i.t_uh_r%a"
_D:	"alcoholometric"	"~aa_l.k_uh.~h_o.l_uh.'m_e.t_r_i_k%c"
_D:	"alcoholysis"	"~aa_l.k_uh.'h_o_l.i.s_i_s%a"
_D:	"alcoholytic"	"~aa_l.k_uh.h_o.'l_i_t.i_k%c"
_D:	"alcot"	"'aa_l.k_uh_t%ca"
_D:	"alcott"	"'aa_l.k_o_t%ca"
_D:	"alcove"	"'aa_l.k_uh_uu_v%a"
_D:	"alcyonarian"	"~aa_l.s_i.uh.'n_e_r.i.uh_n%ac"
_D:	"alda"	"'o_l.d_uh%ca"
_D:	"aldehyde"	"'aa_l.d_uh.~h_ah_i_d%a"
_D:	"aldehydic"	"aa_l.d_i.'h_ah_i.d_i_k%c"
_D:	"alden"	"'o_ll.d_uh_n%ca"
_D:	"alder"	"'o_l.d_uh_r%a"
_D:	"alderblight"	"'o_l.d_uh_r.b_l_ah_i_t%j"
_D:	"alderfly"	"'o_l.d_uh_r.f_l_ah_i%a"
_D:	"alderman"	"'o_l.d_uh_r.m_uh_n%a"
_D:	"aldermanic"	"~o_l.d_uh_r.'m_aa_n.i_k%c"
_D:	"aldermanry"	"'o_l.d_uh_r.m_uh_n.r_i%a"
_D:	"aldermen"	"'o_l.d_uh_r.m_e_n%c"
_D:	"alderwood"	"'o_l.d_uh_r.w_u_d%j"
_D:	"aldin"	"'o_l.d_i_n%ca"
_D:	"aldis"	"'o_l.d_i_s%ca"
_D:	"aldo"	"'o_l.d_uh_uu%ca"
